name,subType,budgetType,project,plan,department,division,page,value,id
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,4432100,1_557_1
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,4432100,1_557_2
"1) ค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,1575000,1_557_3
"2) ค่าครุภัณฑ์
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,2857100,1_557_4
"(1) ครุภัณฑ์คอมพิวเตอร์ที่มีราคาต่อหน่วยต่ำกว่า 1 ล้านบาท
รวม 1 รายการ (รวม 1 หน่วย)
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,180000,1_557_5
"(2) การพัฒนาระบบสนับสนุนการพัฒนาทักษะดิจิทัลเพื่อพัฒนาทักษะดิจิทัล
สำหรับข้าราชการและบุคลากรภาครัฐ แขวงถนนพญาไท เขตราชเทวี
กรุงเทพมหานคร 1 ระบบ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการยกระดับความสามารถและสร้างความพร้อมของ
บุคลากรเพื่อส่งเสริมรัฐบาลดิจิทัล (Government Digital Skills) )
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),557,2677100,1_557_6
"โครงการ : โครงการระบบจดหมายอิเล็กทรอนิกส์
",รวม,รวม,"โครงการ : โครงการระบบจดหมายอิเล็กทรอนิกส์
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),559,51464000,1_559_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการระบบจดหมายอิเล็กทรอนิกส์
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),559,51464000,1_559_1
เงินอุดหนุนทั่วไป,เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการระบบจดหมายอิเล็กทรอนิกส์
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),559,51464000,1_559_2
"1) ค่าใช้จ่ายดำเนินงาน
1.1
",เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการระบบจดหมายอิเล็กทรอนิกส์
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),559,51464000,1_559_3
"โครงการ : โครงการพัฒนาระบบบริหารจัดการภาครัฐ
",รวม,รวม,"โครงการ : โครงการพัฒนาระบบบริหารจัดการภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),561,29000000,1_561_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการพัฒนาระบบบริหารจัดการภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),561,29000000,1_561_1
เงินอุดหนุนทั่วไป,เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาระบบบริหารจัดการภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),561,29000000,1_561_2
"1) ค่าใช้จ่ายดำเนินงาน
1.1
",เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาระบบบริหารจัดการภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),561,29000000,1_561_3
"โครงการ : โครงการพัฒนาด้านความมั่นคงของโครงสร้างพื้นฐาน
ดิจิทัลภาครัฐ (GSI)
",รวม,รวม,"โครงการ : โครงการพัฒนาด้านความมั่นคงของโครงสร้างพื้นฐาน
ดิจิทัลภาครัฐ (GSI)
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),563,256200000,1_563_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการพัฒนาด้านความมั่นคงของโครงสร้างพื้นฐาน
ดิจิทัลภาครัฐ (GSI)
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),563,256200000,1_563_1
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาด้านความมั่นคงของโครงสร้างพื้นฐาน
ดิจิทัลภาครัฐ (GSI)
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),563,256200000,1_563_2
"1) ค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาด้านความมั่นคงของโครงสร้างพื้นฐาน
ดิจิทัลภาครัฐ (GSI)
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),563,256200000,1_563_3
"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
",รวม,รวม,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,104700000,1_565_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,104700000,1_565_1
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,104700000,1_565_2
"1) ค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,7500000,1_565_3
"2) ค่าครุภัณฑ์
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,97200000,1_565_4
"(1) ชุดระบบสนับสนุนการพัฒนาศูนย์ข้อมูลภาครัฐ (Government Data
Center) แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 1 ชุด
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการศูนย์ข้อมูลภาครัฐ
","7.3 แผนงานยุทธศาสตร์พัฒนาบริการประชาชนและการพัฒนาประสิทธิภาพภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),565,97200000,1_565_5
"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
",รวม,รวม,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,530241100,1_567_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,530241100,1_567_1
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,530241100,1_567_2
"1) ค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,405288000,1_567_3
"2) ค่าครุภัณฑ์
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,124953100,1_567_4
"(1) ระบบกลางด้านกฎหมาย แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร
1 ระบบ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,10607500,1_567_5
"(2) การพัฒนาแพลตฟอร์มข้อมูลเปิดภาครัฐ แขวงถนนพญาไท เขตราชเทวี
กรุงเทพมหานคร 1 ระบบ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,43193800,1_567_6
"(3) การพัฒนาระบบศูนย์กลางข้อมูลให้ประชาชนติดต่อราชการแบบเบ็ดเสร็จ
ครบวงจร ณ จุดเดียว ให้รองรับการให้บริการประชาชนในรูปแบบดิจิทัล
แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 1 ระบบ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการพัฒนาแพลตฟอร์มดิจิทัลของรัฐ
","7.4 แผนงานบูรณาการรัฐบาลดิจิทัล
",สำนักนายกรัฐมนตรี,สำนักงานพัฒนารัฐบาลดิจิทัล (องค์การมหาชน),567,71151800,1_567_7
รายการบุคลากรภาครัฐ,รวม,รวม,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,148846200,1_575_0
"เงินนอกงบประมาณ
",รวม,รวม,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,9700000,1_575_1
1. งบเงินอุดหนุน,รวม,รวม,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,148846200,1_575_2
เงินนอกงบประมาณ,รวม,รวม,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,9700000,1_575_3
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,148846200,1_575_4
เงินนอกงบประมาณ,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,9700000,1_575_5
"1) ค่าใช้จ่ายบุคลากร
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,148846200,1_575_6
"เงินนอกงบประมาณ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,รายการบุคลากรภาครัฐ,"7.1 แผนงานบุคลากรภาครัฐ
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),575,9700000,1_575_7
ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,รวม,รวม,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,47552900,1_577_0
"การค้า และการลงทุน
เงินนอกงบประมาณ
",รวม,รวม,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,10000000,1_577_1
1. งบเงินอุดหนุน,รวม,รวม,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,47552900,1_577_2
เงินนอกงบประมาณ,รวม,รวม,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,10000000,1_577_3
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,47552900,1_577_4
เงินนอกงบประมาณ,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,10000000,1_577_5
"1) เงินอุดหนุนเป็นค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,47552900,1_577_6
"เงินนอกงบประมาณ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : พัฒนาประสิทธิภาพและมูลค่าเพิ่มของภาคการผลิต บริการ,"7.2 แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),577,10000000,1_577_7
ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,รวม,รวม,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,479964400,1_579_0
"และการจัดแสดงสินค้าและนิทรรศการนานาชาติในประเทศไทย
เงินนอกงบประมาณ
",รวม,รวม,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,30300000,1_579_1
1. งบเงินอุดหนุน,รวม,รวม,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,479964400,1_579_2
เงินนอกงบประมาณ,รวม,รวม,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,30300000,1_579_3
1.1 เงินอุดหนุนทั่วไป,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,479964400,1_579_4
เงินนอกงบประมาณ,1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,30300000,1_579_5
"1) เงินอุดหนุนเป็นค่าใช้จ่ายดำเนินงาน
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,479964400,1_579_6
"เงินนอกงบประมาณ
",1.1 เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,ผลผลิต : การจัดประชุม และการท่องเที่ยวเพื่อเป็นรางวัล,"7.3 แผนงานยุทธศาสตร์เพื่อสนับสนุนด้านการสร้างความสามารถในการแข่งขัน
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),579,30300000,1_579_7
"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวเชิงธุรกิจ
",รวม,รวม,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวเชิงธุรกิจ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),582,77541300,1_582_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวเชิงธุรกิจ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),582,77541300,1_582_1
เงินอุดหนุนทั่วไป,เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวเชิงธุรกิจ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),582,77541300,1_582_2
"1) เงินอุดหนุนเป็นค่าใช้จ่ายดำเนินงาน
1.1
",เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวเชิงธุรกิจ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),582,77541300,1_582_3
"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวสำราญทางน้ำ
",รวม,รวม,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวสำราญทางน้ำ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),584,4543800,1_584_0
1. งบเงินอุดหนุน,รวม,รวม,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวสำราญทางน้ำ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),584,4543800,1_584_1
เงินอุดหนุนทั่วไป,เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวสำราญทางน้ำ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),584,4543800,1_584_2
"1) เงินอุดหนุนเป็นค่าใช้จ่ายดำเนินงาน
1.1
",เงินอุดหนุนทั่วไป,1. งบเงินอุดหนุน,"โครงการ : โครงการบูรณาการส่งเสริมการท่องเที่ยวสำราญทางน้ำ
","7.4 แผนงานบูรณาการสร้างรายได้จากการท่องเที่ยว
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),584,4543800,1_584_3
"โครงการ : โครงการพัฒนาต่อยอดอุตสาหกรรมสร้างสรรค์และสินค้าชุมชน
",รวม,รวม,"โครงการ : โครงการพัฒนาต่อยอดอุตสาหกรรมสร้างสรรค์และสินค้าชุมชน
","7.5 แผนงานบูรณาการพัฒนาพื้นที่ระดับภาค
",สำนักนายกรัฐมนตรี,สำนักงานส่งเสริมการจัดประชุมและนิทรรศการ (องค์การมหาชน),586,7500000,1_586_0
